 (0.5+6.9j) (1.0012410023109573+0.39398695955143836j) 
 (0.5+7j) (1.0214836029408825+0.3958837473949259j) 
 (0.5+7.1000000000000005j) (1.0420198232085867+0.39732655469624145j) 
 (0.5+7.2j) (1.0633613383851028+0.398019176622777j) 
 (0.5+7.300000000000001j) (1.0853574031830653+0.39730794180239526j) 
 (0.5+7.4j) (1.1073270322766833+0.3951123247208122j) 
 (0.5+7.5j) (1.1290292364149894+0.39202900333199436j) 
 (0.5+7.6000000000000005j) (1.1510172153576215+0.38838031154484215j) 
 (0.5+7.7j) (1.173769043053221+0.3836090316160753j) 
 (0.5+7.800000000000001j) (1.1968460691631866+0.3769984390381331j) 
 (0.5+7.9j) (1.2193970831028245+0.3687172740577853j) 
 (0.5+8j) (1.241354416464901+0.3595920411073859j) 
 (0.5+8.1j) (1.2635323435587844+0.3498301897617504j) 
 (0.5+8.200000000000001j) (1.2863573977130387+0.33856146490007605j) 
 (0.5+8.3j) (1.3090376314465133+0.32499622561309344j) 
 (0.5+8.4j) (1.3304939344295237+0.3096088987886571j) 
 (0.5+8.5j) (1.3508382911243522+0.2935505374965384j) 
 (0.5+8.6j) (1.371235036107838+0.2769757674210505j) 
 (0.5+8.700000000000001j) (1.3921752425998992+0.2586559061449843j) 
 (0.5+8.8j) (1.4125350156568923+0.23757848319379993j) 
 (0.5+8.9j) (1.4308516772054252+0.21440451051430387j) 
 (0.5+9j) (1.4471771932898012+0.19069989468027443j) 
 (0.5+9.1j) (1.462950977180323+0.166878750676618j) 
 (0.5+9.200000000000001j) (1.4789811612005264+0.14163722665359157j) 
 (0.5+9.3j) (1.4942329564583+0.1136831561819289j) 
 (0.5+9.4j) (1.5070538708198589+0.08344714587625279j) 
 (0.5+9.5j) (1.5171646335240179+0.052500157066984514j) 
 (0.5+9.600000000000001j) (1.525756906679209+0.021532032476958906j) 
 (0.5+9.700000000000001j) (1.533672210121767-0.0103665424992931j) 
 (0.5+9.8j) (1.5401958911138232-0.044261648728591216j) 
 (0.5+9.9j) (1.5440115696278793-0.07985529708644928j) 
 (0.5+10j) (1.5448529780820441-0.11591404972001736j) 
 (0.5+10.100000000000001j) (1.543575896123461-0.15188388649306792j) 
 (0.5+10.200000000000001j) (1.5407137551525654-0.1883922388754016j) 
 (0.5+10.3j) (1.5356398901670447-0.22606745856095353j) 
 (0.5+10.4j) (1.5274267163300552-0.26446880603522827j) 
 (0.5+10.5j) (1.516042823823678-0.30259830670470467j) 
 (0.5+10.600000000000001j) (1.5021846552908653-0.34012510331766316j) 
 (0.5+10.700000000000001j) (1.486110519209051-0.3775322583987571j) 
 (0.5+10.8j) (1.4672218729495328-0.41507653648084253j) 
 (0.5+10.9j) (1.4449257519777379-0.45214895076891604j) 
 (0.5+11j) (1.4194362815508594-0.48792097392495803j) 
 (0.5+11.100000000000001j) (1.391365939256952-0.5222435136596998j) 
 (0.5+11.200000000000001j) (1.3607920802493114-0.5554779861443931j) 
 (0.5+11.3j) (1.3271970424775594-0.5875834271333787j) 
 (0.5+11.4j) (1.2903117578601881-0.6178463387657561j) 
 (0.5+11.5j) (1.2505685632234267-0.6456102640285761j) 
 (0.5+11.600000000000001j) (1.20852179581215-0.6708722088782808j) 
 (0.5+11.700000000000001j) (1.1641527437345192-0.6938749412311989j) 
 (0.5+11.8j) (1.1170962228489325-0.7143562086700459j) 
 (0.5+11.9j) (1.067406192174155-0.7315906185573945j) 
 (0.5+12j) (1.015694972618339-0.74512678587767j) 
 (0.5+12.100000000000001j) (0.962466981825763-0.7550909511841642j) 
 (0.5+12.200000000000001j) (0.907678397854822-0.7616242831172079j) 
 (0.5+12.3j) (0.8511743703643089-0.7643353944302607j) 
 (0.5+12.4j) (0.7933143304418275-0.762593978240576j) 
 (0.5+12.5j) (0.734836821857432-0.7561986118215244j) 
 (0.5+12.600000000000001j) (0.6761906441096416-0.7454033928549221j) 
 (0.5+12.700000000000001j) (0.6173571289471592-0.730285496050824j) 
 (0.5+12.8j) (0.5584179069968435-0.7104322329448715j) 
 (0.5+12.9j) (0.49998737769805335-0.6854182966404414j) 
 (0.5+13j) (0.44285351399411715-0.6553353028012417j) 
 (0.5+13.100000000000001j) (0.38738536192656936-0.6205710182330979j) 
 (0.5+13.200000000000001j) (0.33360998552780025-0.58119060082327j) 
 (0.5+13.3j) (0.28182789781900863-0.536872488412279j) 
 (0.5+13.4j) (0.23281631797196933-0.4874930720104671j) 
 (0.5+13.5j) (0.1873088476428287-0.4334624906671233j) 
 (0.5+13.600000000000001j) (0.14554850140234626-0.3753017962923112j) 
 (0.5+13.700000000000001j) (0.10759316992157028-0.3131156505874829j) 
 (0.5+13.8j) (0.07389642439872914-0.2467714678439129j) 
 (0.5+13.9j) (0.04526491695427136-0.1765100058254795j) 
 (0.5+14j) (0.02225064010230474-0.10304925724681546j) 
 (0.5+14.100000000000001j) (0.004905027871919004-0.027019709553762407j) 
 (0.5+14.200000000000001j) (-0.006730987988409326+0.051403345596960213j) 
 (0.5+14.3j) (-0.01215823269652022+0.13210322258551205j) 
 (0.5+14.4j) (-0.010703085574579685+0.21446800614113015j) 
 (0.5+14.5j) (-0.0021315643461112714+0.2975368191825764j) 
 (0.5+14.600000000000001j) (0.013344730906759781+0.38063415423518726j) 
 (0.5+14.700000000000001j) (0.03568375083492698+0.46352280795184164j) 
 (0.5+14.8j) (0.06530119588133365+0.5458343323100648j) 
 (0.5+14.9j) (0.10257118133997627+0.6266512088904918j) 
 (0.5+15j) (0.14728996857135043+0.7049005849782364j) 
 (0.5+15.100000000000001j) (0.19893043277470357+0.779977312363031j) 
 (0.5+15.200000000000001j) (0.25731043101490525+0.8516421585823973j) 
 (0.5+15.3j) (0.32264388608603994+0.9193393853188009j) 
 (0.5+15.4j) (0.39487033616647227+0.9819867929227758j) 
 (0.5+15.5j) (0.47327946017990485+1.038594180480647j) 
 (0.5+15.600000000000001j) (0.5570280315041036+1.0887895104848837j) 
 (0.5+15.700000000000001j) (0.6457811615651184+1.1324377921081505j) 
 (0.5+15.8j) (0.7394824205012024+1.16891715280964j) 
 (0.5+15.9j) (0.8375710463144579+1.1971790672226195j) 
 (0.5+16j) (0.9388458108760561+1.216552379372449j) 
 (0.5+16.1j) (1.0422311278213297+1.2270858780653469j) 
 (0.5+16.2j) (1.1473064030491587+1.2288755178662392j) 
 (0.5+16.3j) (1.2537611173154326+1.221375863319605j) 
 (0.5+16.400000000000002j) (1.3605651696818843+1.2037846616250245j) 
 (0.5+16.5j) (1.4661452059690647+1.1759853677818346j) 
 (0.5+16.6j) (1.5693799373511086+1.1386214077178411j) 
 (0.5+16.7j) (1.6699340765552988+1.092122207481811j) 
 (0.5+16.8j) (1.7673644724648696+1.036122381161227j) 
 (0.5+16.900000000000002j) (1.8603000836171433+0.9702236628335519j) 
 (0.5+17j) (1.9469995538370397+0.8950412719966636j) 
 (0.5+17.1j) (2.026571754357959+0.8119340573036766j) 
 (0.5+17.2j) (2.0990487204410653+0.7217000648514053j) 
 (0.5+17.3j) (2.164090463619833+0.6241422759547658j) 
 (0.5+17.400000000000002j) (2.220179653300833+0.5192666684769465j) 
 (0.5+17.5j) (2.265609951745046+0.40846102180159294j) 
 (0.5+17.6j) (2.2999907849960137+0.2938581429134718j) 
 (0.5+17.7j) (2.3240852770450724+0.17662605595891717j) 
 (0.5+17.8j) (2.338057671812846+0.056591642677812075j) 
 (0.5+17.900000000000002j) (2.340545359301777-0.06613329357718976j) 
 (0.5+18j) (2.3299742140892947-0.18969977907721797j) 
 (0.5+18.1j) (2.306431666341644-0.31132582860178154j) 
 (0.5+18.2j) (2.271530548214236-0.42938103239853087j) 
 (0.5+18.3j) (2.2263834150592983-0.5439588393126266j) 
 (0.5+18.400000000000002j) (2.170401211538843-0.6551564015390365j) 
 (0.5+18.5j) (2.102522671370109-0.7613921351747277j) 
 (0.5+18.6j) (2.023184989989736-0.8600121438718619j) 
 (0.5+18.7j) (1.9344009803989863-0.9493068683323481j) 
 (0.5+18.8j) (1.8379498929875469-1.0292172040690823j) 
 (0.5+18.900000000000002j) (1.7342008339294055-1.099915444802158j) 
 (0.5+19j) (1.623063992245915-1.160340386117896j) 
 (0.5+19.1j) (1.5055926514909483-1.20866142163715j) 
 (0.5+19.200000000000003j) (1.3840074839921255-1.243876624281827j) 
 (0.5+19.3j) (1.2602539405150126-1.2662833905961086j) 
 (0.5+19.400000000000002j) (1.135194068735698-1.2763097442131817j) 
 (0.5+19.5j) (1.0094605030637813-1.2734964266743456j) 
 (0.5+19.6j) (0.884597225886134-1.2570402842285626j) 
 (0.5+19.700000000000003j) (0.7628365002004932-1.2269955637303924j) 
 (0.5+19.8j) (0.6459272205105209-1.1843826105862196j) 
 (0.5+19.900000000000002j) (0.5347359862293373-1.1301501669840734j) 
 (0.5+20j) (0.4300959243372918-1.0645720789556283j) 
 (0.5+20.1j) (0.3335517298580378-0.9879057868097657j) 
 (0.5+20.200000000000003j) (0.2469032570607115-0.9012549594996895j) 
 (0.5+20.3j) (0.17127039658696022-0.8063572865884245j) 
 (0.5+20.400000000000002j) (0.10704839174763371-0.7046670581217853j) 
 (0.5+20.5j) (0.05473322809062133-0.5971033934000298j) 
 (0.5+20.6j) (0.015325125952122052-0.4847694217716243j) 
 (0.5+20.700000000000003j) (-0.010281529344238625-0.36949839361405673j) 
 (0.5+20.8j) (-0.02198173780214983-0.2533998155438167j) 
 (0.5+20.900000000000002j) (-0.02021500602329647-0.1380998837570201j) 
 (0.5+21j) (-0.005214493555943334-0.02478672352379259j) 
 (0.5+21.1j) (0.023098881936032316+0.08508101652366643j) 
 (0.5+21.200000000000003j) (0.064444191044591+0.18952803430182869j) 
 (0.5+21.3j) (0.11777042297053444+0.28666695264710507j) 
 (0.5+21.400000000000002j) (0.18172043005391939+0.3752524490466155j) 
 (0.5+21.5j) (0.25525142173622756+0.45439190436632054j) 
 (0.5+21.6j) (0.33748839192655783+0.5229139549623097j) 
 (0.5+21.700000000000003j) (0.4270766214879295+0.5793944032826199j) 
 (0.5+21.8j) (0.5220527473705039+0.6228154352640988j) 
 (0.5+21.900000000000002j) (0.6204475158288458+0.6528740101436774j) 
 (0.5+22j) (0.7207243350226602+0.6695064287598876j) 
 (0.5+22.1j) (0.8214299488763701+0.6723900099021685j) 
 (0.5+22.200000000000003j) (0.9206457095429121+0.6611980165714907j) 
 (0.5+22.3j) (1.0161239796721238+0.636219515435394j) 
 (0.5+22.400000000000002j) (1.1059395348035612+0.5983997850555391j) 
 (0.5+22.5j) (1.1887036470771868+0.5487462964686525j) 
 (0.5+22.6j) (1.2630666009739706+0.4880083707659463j) 
 (0.5+22.700000000000003j) (1.3273242920875246+0.4171062861875681j) 
 (0.5+22.8j) (1.3797792014668926+0.3376288215894004j) 
 (0.5+22.900000000000002j) (1.4193451955340686+0.25160923075535685j) 
 (0.5+23j) (1.4455090225761886+0.16089170654806548j) 
 (0.5+23.1j) (1.4577449106107436+0.06702381138158213j) 
 (0.5+23.200000000000003j) (1.4553151967238516-0.028201172718266568j) 
 (0.5+23.3j) (1.437794875221337-0.12243283571963018j) 
 (0.5+23.400000000000002j) (1.405538457469407-0.21321892270742074j) 
 (0.5+23.5j) (1.3593818682439125-0.29858889530634053j) 
 (0.5+23.6j) (1.300037267591794-0.3769240195045623j) 
 (0.5+23.700000000000003j) (1.2281119086729801-0.4463643785061113j) 
 (0.5+23.8j) (1.1447239360644095-0.5047241713036802j) 
 (0.5+23.900000000000002j) (1.051754704245253-0.5501172621719997j) 
 (0.5+24j) (0.9513115706897697-0.5813964589712545j) 
 (0.5+24.1j) (0.8451815359526071-0.5977743739561617j) 
 (0.5+24.200000000000003j) (0.7350830956221607-0.5982434285188241j) 
 (0.5+24.3j) (0.6232993586535897-0.5817371607291708j) 
 (0.5+24.400000000000002j) (0.5126626830011697-0.5478453887299684j) 
 (0.5+24.5j) (0.40582924249898317-0.49701978003678393j) 
 (0.5+24.6j) (0.30488087028709776-0.42995226642867534j) 
 (0.5+24.700000000000003j) (0.211819171922643-0.34707623760257666j) 
 (0.5+24.8j) (0.12914693808791616-0.248979967575438j) 
 (0.5+24.900000000000002j) (0.05955753314275808-0.1371240143705808j) 
 (0.5+25j) (0.005098266054363221-0.013739307655709364j) 
 (0.5+25.1j) (-0.03298334364490834+0.11900646078173542j) 
 (0.5+25.200000000000003j) (-0.05349829623523632+0.25934813818490166j) 
 (0.5+25.3j) (-0.05484993033782458+0.4052523503988748j) 
 (0.5+25.400000000000002j) (-0.035649962745727896+0.5537776526692577j) 
 (0.5+25.5j) (0.0044228209110403595+0.7015360194113778j) 
 (0.5+25.6j) (0.0648083376724567+0.8456863866956281j) 
 (0.5+25.700000000000003j) (0.14505520581228676+0.9840229333333966j) 
 (0.5+25.8j) (0.24511007862428014+1.1140275145075114j) 
 (0.5+25.900000000000002j) (0.3643827890505411+1.2323654335598757j) 
 (0.5+26j) (0.5009393908078664+1.335742389616329j) 
 (0.5+26.1j) (0.6521113852176039+1.4220052161395116j) 
 (0.5+26.200000000000003j) (0.8157453449385087+1.4898829078531628j) 
 (0.5+26.3j) (0.9902623721335347+1.5377072780445575j) 
 (0.5+26.400000000000002j) (1.1733572817993652+1.5630536482348096j) 
 (0.5+26.5j) (1.3612455401502492+1.5640252894410356j) 
 (0.5+26.6j) (1.5497411441358613+1.5404697845352213j) 
 (0.5+26.700000000000003j) (1.7358259111922945+1.4933305717597558j) 
 (0.5+26.8j) (1.9175076719395114+1.4229321904364018j) 
 (0.5+26.900000000000002j) (2.092088487542792+1.3286385534320264j) 
 (0.5+27j) (2.255299700660131+1.2105216603693991j) 
 (0.5+27.1j) (2.402705774235677+1.0708185597227j) 
 (0.5+27.200000000000003j) (2.5316473018694707+0.9130960684916931j) 
 (0.5+27.3j) (2.641148172711163+0.7401358974488185j) 
 (0.5+27.400000000000002j) (2.7299354073167734+0.553344364264051j) 
 (0.5+27.5j) (2.7952966718493353+0.35444134936066757j) 
 (0.5+27.6j) (2.834355655804672+0.14708558816925923j) 
 (0.5+27.700000000000003j) (2.846058105985086-0.0637877455772809j) 
 (0.5+27.8j) (2.8312597990291817-0.27401381948571396j) 
 (0.5+27.900000000000002j) (2.7909563882019928-0.48093176573287694j) 
 (0.5+28j) (2.725156849497425-0.6820331770835091j) 
 (0.5+28.1j) (2.6338435467096404-0.8736000182415382j) 
 (0.5+28.200000000000003j) (2.51852814738971-1.0512510475961654j) 
 (0.5+28.3j) (2.382224874395764-1.2115687731060307j) 
 (0.5+28.400000000000002j) (2.227999396453514-1.352582902760348j) 
 (0.5+28.5j) (2.0581726010527452-1.4726550748143612j) 
 (0.5+28.6j) (1.8751450001504215-1.5695500434262557j) 
 (0.5+28.700000000000003j) (1.682451743667709-1.641041816962721j) 
 (0.5+28.8j) (1.4844517209341255-1.6861175439016263j) 
 (0.5+28.900000000000002j) (1.2851135333742303-1.7050681856909398j) 
 (0.5+29j) (1.0875961756153236-1.6984664363353246j) 
 (0.5+29.1j) (0.8950424958628352-1.666604092929761j) 
 (0.5+29.200000000000003j) (0.7112272717276517-1.6101588677259475j) 
 (0.5+29.3j) (0.5400154513135035-1.531009961057011j) 
 (0.5+29.400000000000002j) (0.3843903665549592-1.4319661171090277j) 
 (0.5+29.5j) (0.24639210405067932-1.3158208434864234j) 
 (0.5+29.6j) (0.12789742629786668-1.1850892740557673j) 
 (0.5+29.700000000000003j) (0.030954173592225305-1.0426818122352464j) 
 (0.5+29.8j) (-0.04287100867928895-0.8923622357374281j) 
 (0.5+29.900000000000002j) (-0.09316901827394061-0.7382091552951239j) 
 (0.5+30j) (-0.12042260812381907-0.583808354566253j) 
 (0.5+30.1j) (-0.12525971254925286-0.43226165354828233j) 
 (0.5+30.200000000000003j) (-0.10836097026604344-0.28682914091960043j) 
 (0.5+30.3j) (-0.0711095763306627-0.15108502062708964j) 
 (0.5+30.400000000000002j) (-0.015936520709386413-0.028244842585532903j) 
 (0.5+30.5j) (0.054209424782280254+0.07941528835822577j) 
 (0.5+30.6j) (0.13652162685282757+0.17028699799229277j) 
 (0.5+30.700000000000003j) (0.2282264429049522+0.24283917852499548j) 
 (0.5+30.8j) (0.32600810799921176+0.2956902801761985j) 
 (0.5+30.900000000000002j) (0.4259785566535986+0.328277301138974j) 
 (0.5+31j) (0.524362192611324+0.34113320098696537j) 
 (0.5+31.1j) (0.6179841925239022+0.3353780285628004j) 
 (0.5+31.200000000000003j) (0.7039702114317296+0.31220696421599187j) 
 (0.5+31.3j) (0.7792731866492918+0.27312479293519437j) 
 (0.5+31.400000000000002j) (0.8408905888022962+0.22050450192791043j) 
 (0.5+31.5j) (0.8865617633672512+0.15753684040212004j) 
 (0.5+31.6j) (0.9149916392364671+0.08755678893117348j) 
 (0.5+31.700000000000003j) (0.9253631013117054+0.013666096605064274j) 
 (0.5+31.8j) (0.9169704911773241-0.06090473769187523j) 
 (0.5+31.900000000000002j) (0.8895945669740939-0.13239940641124978j) 
 (0.5+32j) (0.844075960013733-0.19686907094594192j) 
 (0.5+32.1j) (0.7822136591051323-0.2508848927205998j) 
 (0.5+32.2j) (0.7061240282592457-0.29169610519698025j) 
 (0.5+32.300000000000004j) (0.6179992934707355-0.3167456710087019j) 
 (0.5+32.4j) (0.520568481313017-0.32343621555169266j) 
 (0.5+32.5j) (0.417458320281973-0.30964788634929913j) 
 (0.5+32.6j) (0.3127746012367352-0.27433791598943186j) 
 (0.5+32.7j) (0.21039984329565997-0.21739622353750693j) 
 (0.5+32.800000000000004j) (0.11393266001098114-0.13904519985050473j) 
 (0.5+32.9j) (0.027204720884716174-0.03975555523846668j) 
 (0.5+33j) (-0.04559288302890777+0.07915881924446178j) 
 (0.5+33.1j) (-0.10056129932724112+0.2151833634645508j) 
 (0.5+33.2j) (-0.13471142252066792+0.365084220787085j) 
 (0.5+33.300000000000004j) (-0.14575885563950322+0.5255739314368962j) 
 (0.5+33.4j) (-0.13155073738567952+0.6932299801378479j) 
 (0.5+33.5j) (-0.09014925217099008+0.8638937900335055j) 
 (0.5+33.6j) (-0.020588785843228513+1.0326188639203298j) 
 (0.5+33.7j) (0.07675097863178154+1.1944424215990228j) 
 (0.5+33.800000000000004j) (0.20068750238958005+1.3449983032682984j) 
 (0.5+33.9j) (0.3498517198921868+1.4802045045173384j) 
 (0.5+34j) (0.5224153929187522+1.5956729895925652j) 
 (0.5+34.1j) (0.715341521636783+1.6869557827533583j) 
 (0.5+34.2j) (0.9243719129810645+1.7504881748106795j) 
 (0.5+34.300000000000004j) (1.1449162677524825+1.783980291727662j) 
 (0.5+34.4j) (1.3726387322926645+1.7857779562669234j) 
 (0.5+34.5j) (1.6029623142772222+1.7542724452723395j) 
 (0.5+34.6j) (1.8303758287020406+1.688408012166358j) 
 (0.5+34.7j) (2.0488201981887086+1.5886628276243355j) 
 (0.5+34.800000000000004j) (2.252854680767311+1.4570565554169057j) 
 (0.5+34.9j) (2.438069526490733+1.296105508107247j) 
 (0.5+35j) (2.600260641118424+1.108243535660549j) 
 (0.5+35.1j) (2.734763595036468+0.8965961466166807j) 
 (0.5+35.2j) (2.8372140183830155+0.66593503502761j) 
 (0.5+35.300000000000004j) (2.904893268882943+0.42221232762849753j) 
 (0.5+35.4j) (2.9368067392770265+0.17107728677505957j) 
 (0.5+35.5j) (2.9323735561488404-0.08264358193093056j) 
 (0.5+35.6j) (2.890683839291757-0.33381236311140483j) 
 (0.5+35.7j) (2.8115851459381003-0.5759567375517635j) 
 (0.5+35.800000000000004j) (2.6971975951536744-0.8021481966990521j) 
 (0.5+35.9j) (2.5516387023122444-1.00692129306699j) 
 (0.5+36j) (2.3791261871590326-1.1867570409598496j) 
 (0.5+36.1j) (2.18295944469504-1.3385188019124525j) 
 (0.5+36.2j) (1.9667693737921974-1.4581017697199388j) 
 (0.5+36.300000000000004j) (1.7362707733841543-1.5413689815531646j) 
 (0.5+36.4j) (1.498942975916036-1.586322954128037j) 
 (0.5+36.5j) (1.2618224931642665-1.593698192070774j) 
 (0.5+36.6j) (1.0301482412637124-1.5652452408710449j) 
 (0.5+36.7j) (0.8084190684449875-1.502059859115332j) 
 (0.5+36.800000000000004j) (0.6021475652605186-1.4051533099788298j) 
 (0.5+36.9j) (0.4177374724081643-1.2773389324437796j) 
 (0.5+37j) (0.26056485439662114-1.1237672557886942j) 
 (0.5+37.1j) (0.13375195029874135-0.9503870175199245j) 
 (0.5+37.2j) (0.039028202605613994-0.7624072781731225j) 
 (0.5+37.300000000000004j) (-0.021821589046903053-0.5646299298112964j) 
 (0.5+37.4j) (-0.04704663156641514-0.362799750434368j) 
 (0.5+37.5j) (-0.03634984898898052-0.16379468774841946j) 
 (0.5+37.6j) (0.00841834970707063+0.02573353214484631j) 
 (0.5+37.7j) (0.0841945266288341+0.20048049167789267j) 
 (0.5+37.800000000000004j) (0.18785828450481235+0.3560770773394551j) 
 (0.5+37.9j) (0.31606342427601836+0.488106399651453j) 
 (0.5+38j) (0.4642476012480514+0.5922132534267829j) 
 (0.5+38.1j) (0.6264867831974076+0.6652462545982454j) 
 (0.5+38.2j) (0.7965482082673941+0.7058655275958615j) 
 (0.5+38.300000000000004j) (0.9687696652298292+0.7138996286222613j) 
 (0.5+38.400000000000006j) (1.1377645616019318+0.6895519685332645j) 
 (0.5+38.5j) (1.2977383882838962+0.6336494574937956j) 
 (0.5+38.6j) (1.4427169824242236+0.5484763943242547j) 
 (0.5+38.7j) (1.5675611829638092+0.4378600363284344j) 
 (0.5+38.800000000000004j) (1.668478350358698+0.3063071791780476j) 
 (0.5+38.900000000000006j) (1.742531968809552+0.1583571109984698j) 
 (0.5+39j) (1.7871259552097574-0.0011063127693057922j) 
 (0.5+39.1j) (1.800387738675765-0.16633383549211822j) 
 (0.5+39.2j) (1.7819477676248232-0.33103096642049246j) 
 (0.5+39.300000000000004j) (1.7329952724189719-0.4892845879736471j) 
 (0.5+39.400000000000006j) (1.6555665122290164-0.635972973805071j) 
 (0.5+39.5j) (1.5521191472690774-0.7663520886136224j) 
 (0.5+39.6j) (1.425925412138953-0.875746128368349j) 
 (0.5+39.7j) (1.2815177104799675-0.9600597183083737j) 
 (0.5+39.800000000000004j) (1.1243205707968889-1.0165379417396212j) 
 (0.5+39.900000000000006j) (0.9598169558733858-1.0438044630317302j) 
 (0.5+40j) (0.7932597933603662-1.0412794593603132j) 
 (0.5+40.1j) (0.63006672933548-1.0089641610354692j) 
 (0.5+40.2j) (0.4759843664842514-0.9479459972804023j) 
 (0.5+40.300000000000004j) (0.33647413885897065-0.8608202424039735j) 
 (0.5+40.400000000000006j) (0.21597359793243895-0.751308466357867j) 
 (0.5+40.5j) (0.11788554447244852-0.623533590633277j) 
 (0.5+40.6j) (0.0450555849663402-0.48187845277770935j) 
 (0.5+40.7j) (-0.000206050437010526-0.33140938464067293j) 
 (0.5+40.800000000000004j) (-0.016751375921813024-0.1779459889506742j) 
 (0.5+40.900000000000006j) (-0.005016164379896845-0.027378077483943886j) 
